x,y,eta,u,u_over_Ue,T,T_over_Te,rho,rho_over_rhoe,mu,mu_over_mue,Mach
0.3,0.0003455804881576568,3.4285714285714284,1536.84492451975,0.9050912394109246,319.5101059582238,1.5510199318360378,0.050918397851984744,0.6447370401076912,1.9368086138108665e-05,1.4216244655468309,4.288890457997509
0.3,0.00034760142668489456,3.4486215538847116,1540.7237013916101,0.9073755603013016,317.03569031606014,1.5390082054177676,0.05131580825077379,0.6497691152520837,1.9254352326904684e-05,1.4132763630335252,4.316461704338428
0.3,0.0003496223652121323,3.468671679197995,1544.5334603364736,0.9096192345915628,314.59293427954344,1.5271501664055507,0.051714266024977716,0.6548144524344304,1.91416424567643e-05,1.4050034181613469,4.343902267897428
0.3,0.00035164330373937003,3.488721804511278,1548.2747462036157,0.9118225831587843,312.1821521276345,1.51544734042541,0.052113622069781707,0.6598711636653004,1.902998377987311e-05,1.3968076312504878,4.371205272850437
0.3,0.0003536642422666078,3.508771929824561,1551.94811718772,0.9139859347395289,309.8036306480376,1.503901119650668,0.052513725093794976,0.6649373332684824,1.891940253066308e-05,1.3886909279176585,4.398363853523825
0.3,0.00035568518079384556,3.5288220551378444,1555.5541444038013,0.916109625679506,307.4576295250106,1.4925127646845173,0.05291442179543383,0.6700110201143752,1.8809923913506216e-05,1.3806551581727997,4.4253711634114365
0.3,0.00035770611932108335,3.5488721804511276,1559.0934114565787,0.9181939996799638,305.1443817472202,1.481283406539904,0.05331555704796734,0.6750902599630662,1.870157209162196e-05,1.37270209560488,4.452220384316746
0.3,0.0003597270578483211,3.568922305764411,1562.566514004802,0.9202394075411083,302.86409403470384,1.4702140487121547,0.053716974092830085,0.6801730679120892,1.8594370177225423e-05,1.3648334366587744,4.47890473559732
0.3,0.0003617479963755589,3.588972431077694,1565.9740593210295,0.9222462069028442,300.61694728398083,1.4593055693397128,0.05411851474076085,0.6852574409432747,1.8488340222941006e-05,1.357050800005019,4.5054174834878165
0.3,0.0003637689349027966,3.6090225563909772,1569.3166658473601,0.9242147619831332,298.40309703035496,1.448558723448325,0.054520019580278314,0.6903413605625035,1.8383503214502975e-05,1.3493557260040316,4.531751950476782
0.3,0.00036578987343003434,3.6290726817042605,1572.5949627476245,0.9261454433142665,296.22267392642516,1.4379741452739085,0.05492132819296429,0.6954227955256579,1.827987906476065e-05,1.3417496762660908,4.5579015247118235
0.3,0.00036781081195727213,3.6491228070175437,1575.809589456528,0.9280386274773428,294.0757842358312,1.4275523506593746,0.05532227937497881,0.7004997046434817,1.817748660900369e-05,1.3342340333082094,4.583859669406896
0.3,0.00036983175048450987,3.669172932330827,1578.961195226255,0.9298946968352504,291.9625103412395,1.4172937395205802,0.05572271136419485,0.7055700396575972,1.8076343601618398e-05,1.3268101003087067,4.609619932225037
0.3,0.00037185268901174766,3.68922305764411,1582.0504386710218,0.9317140392644415,289.88291126558624,1.4071985983766322,0.05612246207229955,0.7106317481794088,1.7976466714083344e-05,1.3194791009600861,4.635175954609301
0.3,0.0003738736275389854,3.7092731829573933,1585.0779873100746,0.9334970478857919,287.8370232055804,1.3972671029397108,0.056521369321176435,0.7156827766832122,1.7877871534308604e-05,1.3122421794205352,4.6605214810343885
0.3,0.0003758945660662232,3.7293233082706765,1588.0445171096205,0.9352441207948295,285.82486007648845,1.3874993207596527,0.05691927108284764,0.7207210735443836,1.778057256731987e-05,1.305100400364139,4.68565036815121
